,Unnamed: 0,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
243,243,Jatiroto,ID,2020-02-23 02:40:26,-7.88,111.12,80.6,88,75,4.7,haze,0.0,0.0
244,244,Qingyuan,CN,2020-02-23 02:40:26,23.7,113.03,73.99,72,0,2.24,clear sky,0.0,0.0
245,245,Gravelbourg,CA,2020-02-23 02:40:27,49.88,-106.55,29.26,91,100,19.64,overcast clouds,0.0,0.0
246,246,Provideniya,RU,2020-02-23 02:40:27,64.38,-173.3,-9.22,82,0,2.42,clear sky,0.0,0.0
247,247,Havelock,US,2020-02-23 02:40:27,34.88,-76.9,37.4,74,1,0.96,clear sky,0.0,0.0
248,248,Lazaro Cardenas,MX,2020-02-23 02:40:27,17.96,-102.2,74.05,87,0,1.86,clear sky,0.0,0.0
249,249,Sabalgarh,IN,2020-02-23 02:40:27,26.25,77.4,63.32,75,0,4.7,clear sky,0.0,0.0
250,250,Luderitz,,2020-02-23 02:40:28,-26.65,15.16,66.2,77,0,12.75,clear sky,0.0,0.0
251,251,Narsaq,GL,2020-02-23 02:40:28,60.92,-46.05,21.2,79,100,10.29,light snow,0.0,0.0
252,252,Upernavik,GL,2020-02-23 02:38:57,72.79,-56.15,-13.61,91,42,2.84,scattered clouds,0.0,0.0
253,253,Novopskov,UA,2020-02-23 02:40:28,49.55,39.09,32.38,98,100,5.41,overcast clouds,0.0,0.0
254,254,Saint George,US,2020-02-23 02:40:28,37.1,-113.58,46.0,81,90,10.29,moderate rain,0.0,0.0
255,255,Pangnirtung,CA,2020-02-23 02:40:29,66.15,-65.71,-33.81,95,56,3.78,broken clouds,0.0,0.0
256,256,Morant Bay,JM,2020-02-23 02:40:29,17.88,-76.41,78.8,83,20,6.93,few clouds,0.0,0.0
257,257,Cockburn Town,TC,2020-02-23 02:40:29,21.46,-71.14,76.06,81,44,17.38,light rain,0.44,0.0
258,258,Sorkjosen,NO,2020-02-23 02:40:29,69.8,20.93,36.61,70,95,11.43,light snow,0.0,0.13
259,259,Falmouth,GB,2020-02-23 02:40:30,50.15,-5.07,53.6,100,100,35.57,light rain,0.13,0.0
260,260,Hasaki,JP,2020-02-23 02:40:30,35.73,140.83,59.0,35,20,10.29,few clouds,0.0,0.0
261,261,Kiunga,PG,2020-02-23 02:40:30,-6.12,141.29,93.52,48,88,6.67,overcast clouds,0.0,0.0
262,262,Yatou,CN,2020-02-23 02:40:30,37.15,122.38,42.71,49,0,13.27,clear sky,0.0,0.0
263,263,Gogrial,SS,2020-02-23 02:40:30,8.53,28.1,70.02,14,7,4.45,clear sky,0.0,0.0
264,264,Floro,NO,2020-02-23 02:40:31,61.6,5.03,41.0,65,77,24.16,light intensity shower rain,0.0,0.0
265,265,Aguimes,ES,2020-02-23 02:40:31,27.91,-15.45,73.4,40,52,18.34,broken clouds,0.0,0.0
266,266,Mandurah,AU,2020-02-23 02:40:31,-32.55,115.7,86.0,51,0,8.05,clear sky,0.0,0.0
267,267,Avera,US,2020-02-23 02:40:31,33.19,-82.53,43.0,48,1,2.91,clear sky,0.0,0.0
268,268,Talnakh,RU,2020-02-23 02:40:31,69.49,88.4,8.6,84,75,31.32,snow,0.0,0.0
269,269,Englewood,US,2020-02-23 02:38:53,39.65,-104.99,46.4,60,1,2.06,clear sky,0.0,0.0
270,270,Pierre,US,2020-02-23 02:40:32,44.37,-100.35,42.8,38,1,6.93,clear sky,0.0,0.0
271,271,Ajdabiya,LY,2020-02-23 02:40:32,30.76,20.23,57.69,69,0,27.47,clear sky,0.0,0.0
272,272,Opuwo,,2020-02-23 02:40:22,-18.06,13.84,66.69,29,100,2.39,overcast clouds,0.0,0.0
273,273,Manyana,BW,2020-02-23 02:40:33,-23.4,21.72,71.67,75,91,1.81,light rain,0.88,0.0
274,274,Summerland,CA,2020-02-23 02:40:33,49.6,-119.67,37.4,64,75,3.36,broken clouds,0.0,0.0
275,275,San Quintin,MX,2020-02-23 02:40:33,30.48,-115.95,57.97,75,0,7.92,light rain,0.13,0.0
276,276,Stepnyak,KZ,2020-02-23 02:40:33,52.83,70.78,17.24,93,94,7.61,overcast clouds,0.0,0.0
277,277,San Cristobal,VE,2020-02-23 02:40:34,7.77,-72.22,80.6,69,75,3.36,haze,0.0,0.0
278,278,Obodivka,UA,2020-02-23 02:40:34,48.41,29.25,34.0,82,100,1.99,overcast clouds,0.0,0.0
279,279,Camana,PE,2020-02-23 02:40:34,-16.62,-72.71,68.22,78,100,1.39,overcast clouds,0.0,0.0
280,280,High Level,CA,2020-02-23 02:40:34,58.52,-117.14,35.6,47,90,8.05,overcast clouds,0.0,0.0
281,281,Matagami,CA,2020-02-23 02:40:35,49.75,-77.63,33.8,64,90,8.05,overcast clouds,0.0,0.0
282,282,Mount Isa,AU,2020-02-23 02:40:35,-20.73,139.5,87.8,52,75,10.29,broken clouds,0.0,0.0
283,283,Dhidhdhoo,MV,2020-02-23 02:40:35,6.88,73.1,83.71,74,100,17.11,light rain,0.88,0.0
284,284,Verkhovyna,UA,2020-02-23 02:40:35,48.16,24.79,31.19,72,100,12.46,overcast clouds,0.0,0.0
285,285,Tonantins,BR,2020-02-23 02:40:35,-2.87,-67.8,75.85,91,100,1.74,overcast clouds,0.0,0.0
286,286,Solnechnyy,RU,2020-02-23 02:40:35,50.72,136.63,18.16,80,0,3.65,clear sky,0.0,0.0
287,287,Dauphin,CA,2020-02-23 02:40:36,51.15,-100.05,35.6,74,90,6.93,overcast clouds,0.0,0.0
288,288,West Lorne,CA,2020-02-23 02:40:36,42.6,-81.6,37.0,69,1,13.87,clear sky,0.0,0.0
289,289,Kavieng,PG,2020-02-23 02:40:36,-2.57,150.8,84.52,70,0,9.89,clear sky,0.0,0.0
290,290,Petropavlovsk-Kamchatskiy,RU,2020-02-23 02:40:36,53.05,158.65,15.8,52,0,4.47,clear sky,0.0,0.0
291,291,Asau,RO,2020-02-23 02:40:36,46.43,26.4,36.0,74,100,8.05,overcast clouds,0.0,0.0
292,292,Sinnamary,GF,2020-02-23 02:40:37,5.38,-52.95,79.18,86,98,18.48,light rain,0.25,0.0
293,293,Cururupu,BR,2020-02-23 02:40:37,-1.83,-44.87,73.8,98,94,4.81,moderate rain,8.88,0.0
294,294,Chokurdakh,RU,2020-02-23 02:40:37,70.63,147.92,-12.05,96,100,1.39,overcast clouds,0.0,0.0
295,295,Lompoc,US,2020-02-23 02:36:39,34.64,-120.46,59.0,71,90,8.05,overcast clouds,0.0,0.0
296,296,Craig,US,2020-02-23 02:40:38,40.52,-107.55,30.2,73,1,4.52,clear sky,0.0,0.0
297,297,Sulangan,PH,2020-02-23 02:40:38,11.14,123.72,78.91,79,0,16.17,clear sky,0.0,0.0
298,298,Yulara,AU,2020-02-23 02:40:38,-25.24,130.99,89.6,11,0,13.87,clear sky,0.0,0.0
299,299,Huarmey,PE,2020-02-23 02:40:38,-10.07,-78.15,74.57,61,99,1.9,overcast clouds,0.0,0.0
300,300,Tual,ID,2020-02-23 02:40:38,-5.67,132.75,82.72,76,53,14.67,light rain,1.44,0.0
301,301,Vavuniya,LK,2020-02-23 02:40:39,8.75,80.5,79.21,77,100,10.25,overcast clouds,0.0,0.0
302,302,Russell,US,2020-02-23 02:40:39,32.35,-85.2,44.6,54,1,1.92,clear sky,0.0,0.0
303,303,Bolshaya Sosnova,RU,2020-02-23 02:40:39,57.67,54.6,27.57,93,100,13.67,overcast clouds,0.0,0.0
304,304,Rezekne,LV,2020-02-23 02:40:40,56.5,27.32,35.82,78,60,16.96,light snow,0.0,0.13
305,305,Mildura,AU,2020-02-23 02:40:40,-34.2,142.15,91.4,22,0,10.29,clear sky,0.0,0.0
306,306,Sars,RU,2020-02-23 02:40:40,56.55,57.14,28.78,95,100,8.48,light snow,0.0,0.19
307,307,Amazar,RU,2020-02-23 02:40:40,53.86,120.88,13.5,87,100,1.57,light snow,0.0,0.19
308,308,Saint Paul,US,2020-02-23 02:38:17,44.94,-93.09,37.4,80,1,8.05,clear sky,0.0,0.0
309,309,Port Macquarie,AU,2020-02-23 02:36:52,-31.43,152.92,79.0,53,40,8.05,scattered clouds,0.0,0.0
310,310,Voh,NC,2020-02-23 02:40:41,-20.97,164.7,80.74,77,0,16.35,clear sky,0.0,0.0
311,311,Estelle,US,2020-02-23 02:40:41,29.85,-90.11,53.6,87,1,6.6,clear sky,0.0,0.0
312,312,Mandera,KE,2020-02-23 02:40:41,3.94,41.87,68.0,20,31,1.01,scattered clouds,0.0,0.0
313,313,Makurdi,NG,2020-02-23 02:40:41,7.74,8.51,77.85,18,9,4.5,clear sky,0.0,0.0
314,314,Garden City,US,2020-02-23 02:37:15,42.33,-83.33,39.2,80,1,6.93,clear sky,0.0,0.0
315,315,Foz,ES,2020-02-23 02:40:42,43.57,-7.25,46.99,1,0,3.47,clear sky,0.0,0.0
316,316,Walvis Bay,,2020-02-23 02:38:28,-22.96,14.51,64.4,82,0,12.75,clear sky,0.0,0.0
317,317,Ponta Do Sol,PT,2020-02-23 02:40:42,32.67,-17.1,70.0,72,20,20.8,few clouds,0.0,0.0
318,318,Tiznit,MA,2020-02-23 02:40:42,29.58,-9.5,63.37,20,0,32.82,clear sky,0.0,0.0
319,319,Port Blair,IN,2020-02-23 02:40:43,11.67,92.75,81.57,77,100,15.39,overcast clouds,0.0,0.0
320,320,Etne,NO,2020-02-23 02:40:43,59.66,5.93,42.8,81,96,33.33,snow,0.0,1.94
321,321,Faanui,PF,2020-02-23 02:40:43,-16.48,-151.75,83.26,69,51,8.03,broken clouds,0.0,0.0
322,322,Coquimbo,CL,2020-02-23 02:39:57,-29.95,-71.34,60.8,82,1,4.7,clear sky,0.0,0.0
323,323,Tazovskiy,RU,2020-02-23 02:40:44,67.47,78.7,18.0,91,100,19.26,light snow,0.0,0.13
324,324,Cayenne,GF,2020-02-23 02:40:44,4.93,-52.33,80.6,83,90,5.82,overcast clouds,0.0,0.0
325,325,Qaqortoq,GL,2020-02-23 02:40:44,60.72,-46.03,21.2,79,100,10.29,light snow,0.0,0.0
326,326,North Bend,US,2020-02-23 02:40:44,43.41,-124.22,48.99,93,1,13.87,clear sky,0.0,0.0
327,327,Marzuq,YE,2020-02-23 02:40:45,14.4,46.47,57.15,40,0,2.39,clear sky,0.0,0.0
328,328,Tiksi,RU,2020-02-23 02:40:45,71.69,128.87,-10.32,92,98,5.93,overcast clouds,0.0,0.0
329,329,Mahebourg,MU,2020-02-23 02:40:45,-20.41,57.7,75.2,100,40,2.24,shower rain,0.0,0.0
330,330,Beira,MZ,2020-02-23 02:38:37,-19.84,34.84,77.0,100,68,6.93,broken clouds,0.0,0.0
331,331,College,US,2020-02-23 02:40:46,64.86,-147.8,8.6,71,90,12.75,snow,0.0,0.0
332,332,Kalachinsk,RU,2020-02-23 02:40:46,55.05,74.58,8.98,97,90,5.91,overcast clouds,0.0,0.0
333,333,Sao Filipe,CV,2020-02-23 02:40:46,14.9,-24.5,68.05,80,100,12.15,overcast clouds,0.0,0.0
334,334,Baie-Comeau,CA,2020-02-23 02:36:48,49.22,-68.15,30.2,86,1,26.4,clear sky,0.0,0.0
335,335,Pultusk,PL,2020-02-23 02:40:47,52.7,21.08,46.99,65,100,20.8,overcast clouds,0.0,0.0
336,336,Acajutla,SV,2020-02-23 02:40:47,13.59,-89.83,83.01,71,0,12.75,clear sky,0.0,0.0
337,337,Kruisfontein,ZA,2020-02-23 02:40:47,-34.0,24.73,55.51,83,28,1.88,light rain,0.13,0.0
338,338,Natal,BR,2020-02-23 02:39:30,-5.79,-35.21,80.6,88,40,3.36,scattered clouds,0.0,0.0
339,339,Nurota,UZ,2020-02-23 02:40:47,40.56,65.69,39.2,93,100,4.7,mist,0.0,0.0
340,340,Galle,LK,2020-02-23 02:40:48,6.04,80.22,80.06,75,100,1.63,overcast clouds,0.0,0.0
341,341,Kasongo,CD,2020-02-23 02:40:48,-4.45,26.67,71.31,95,100,1.77,light rain,1.94,0.0
342,342,Moron,AR,2020-02-23 02:37:12,-34.65,-58.62,66.2,77,0,5.82,clear sky,0.0,0.0
343,343,Fort Nelson,CA,2020-02-23 02:40:48,58.81,-122.7,33.8,34,40,5.82,scattered clouds,0.0,0.0
344,344,Boralday,KZ,2020-02-23 02:40:48,43.36,76.86,35.6,93,90,2.24,mist,0.0,0.0
345,345,Buraydah,SA,2020-02-23 02:40:49,26.33,43.98,55.4,54,0,12.75,clear sky,0.0,0.0
346,346,Abadan,IR,2020-02-23 02:38:06,30.34,48.3,60.8,87,0,4.7,clear sky,0.0,0.0
347,347,Iqaluit,CA,2020-02-23 02:40:49,63.75,-68.51,-32.01,59,20,4.7,few clouds,0.0,0.0
348,348,Jardim,BR,2020-02-23 02:40:49,-21.48,-56.14,63.93,60,0,2.42,clear sky,0.0,0.0
349,349,Tupi Paulista,BR,2020-02-23 02:40:49,-21.38,-51.57,71.26,95,9,8.21,light rain,0.13,0.0
350,350,Makubetsu,JP,2020-02-23 02:40:50,45.37,141.82,32.0,83,75,28.86,light shower snow,0.0,0.0
351,351,Isangel,VU,2020-02-23 02:40:50,-19.55,169.27,84.2,79,20,16.04,few clouds,0.0,0.0
352,352,Vila Velha,BR,2020-02-23 02:37:21,-20.33,-40.29,77.0,83,90,12.75,thunderstorm,0.0,0.0
353,353,Povenets,RU,2020-02-23 02:40:50,62.85,34.83,32.65,96,100,19.19,light snow,0.0,1.5
354,354,Xinzhou,CN,2020-02-23 02:37:06,38.41,112.73,41.32,33,0,4.59,clear sky,0.0,0.0
355,355,Batagay,RU,2020-02-23 02:40:51,67.63,134.63,-4.79,92,94,1.66,overcast clouds,0.0,0.0
356,356,Juneau,US,2020-02-23 02:40:17,58.3,-134.42,36.0,86,75,11.41,broken clouds,0.0,0.0
357,357,Vilhena,BR,2020-02-23 02:36:04,-12.74,-60.15,66.31,98,100,3.0,overcast clouds,0.0,0.0
358,358,Ilebo,CD,2020-02-23 02:40:52,-4.32,20.58,71.22,98,87,0.54,light rain,0.69,0.0
359,359,Diamantino,BR,2020-02-23 02:40:36,-14.41,-56.45,67.6,98,100,3.15,overcast clouds,0.0,0.0
360,360,Juventino Rosas,MX,2020-02-23 02:40:52,20.65,-101.0,75.2,27,40,3.24,scattered clouds,0.0,0.0
361,361,Clyde River,CA,2020-02-23 02:40:52,70.47,-68.59,-29.2,66,1,3.36,clear sky,0.0,0.0
362,362,Gympie,AU,2020-02-23 02:37:04,-26.19,152.66,80.01,70,100,5.01,light rain,0.31,0.0
363,363,Kudat,MY,2020-02-23 02:40:53,6.88,116.85,82.4,78,75,10.29,broken clouds,0.0,0.0
364,364,Talara,PE,2020-02-23 02:40:53,-4.58,-81.27,77.38,84,99,4.41,overcast clouds,0.0,0.0
365,365,Canby,US,2020-02-23 02:40:53,45.26,-122.69,51.8,57,1,4.7,clear sky,0.0,0.0
366,366,Labuhan,ID,2020-02-23 02:40:54,-6.88,112.21,84.27,77,54,8.03,light rain,1.13,0.0
367,367,Chicama,PE,2020-02-23 02:40:54,-7.84,-79.15,73.4,83,20,5.82,mist,0.0,0.0
368,368,Minuri,PH,2020-02-23 02:40:54,16.54,121.86,70.47,72,74,3.87,broken clouds,0.0,0.0
369,369,Bastia,FR,2020-02-23 02:40:54,42.67,9.33,48.2,87,44,3.36,scattered clouds,0.0,0.0
370,370,Ayagoz,KZ,2020-02-23 02:40:55,47.97,80.44,24.8,96,100,8.52,snow,0.0,1.75
371,371,Bengkulu,ID,2020-02-23 02:40:55,-3.8,102.27,87.21,55,0,2.89,clear sky,0.0,0.0
372,372,Acapulco,MX,2020-02-23 02:38:31,16.86,-99.89,80.6,88,5,8.05,clear sky,0.0,0.0
373,373,Berlevag,NO,2020-02-23 02:40:55,70.86,29.09,34.02,79,0,26.31,clear sky,0.0,0.0
374,374,Prudentopolis,BR,2020-02-23 02:40:56,-25.21,-50.98,62.98,91,13,3.2,few clouds,0.0,0.0
375,375,Fare,PF,2020-02-23 02:40:56,-16.7,-151.02,83.39,70,30,9.13,scattered clouds,0.0,0.0
376,376,Casian,PH,2020-02-23 02:40:56,11.04,119.71,81.1,69,67,19.89,light rain,0.25,0.0
377,377,Amahai,ID,2020-02-23 02:40:56,-3.33,128.92,85.87,71,8,11.41,clear sky,0.0,0.0
378,378,Burnie,AU,2020-02-23 02:40:56,-41.07,145.92,73.0,59,4,4.0,clear sky,0.0,0.0
379,379,Clyde,US,2020-02-23 02:40:57,41.3,-82.98,37.99,51,1,9.17,clear sky,0.0,0.0
380,380,Leningradskiy,RU,2020-02-23 02:40:57,69.38,178.42,-12.05,95,100,6.04,overcast clouds,0.0,0.0
381,381,Biak,ID,2020-02-23 02:40:57,-0.91,122.88,85.17,70,100,10.13,light rain,0.56,0.0
382,382,Dali,CN,2020-02-23 02:40:58,25.7,100.18,59.11,46,43,4.43,scattered clouds,0.0,0.0
383,383,Rio Grande,BR,2020-02-23 02:38:20,-32.03,-52.1,61.0,90,8,10.85,clear sky,0.0,0.0
384,384,Lovozero,RU,2020-02-23 02:40:58,68.0,35.01,27.72,95,100,7.36,light snow,0.0,0.88
385,385,Lasa,IT,2020-02-23 02:40:58,46.62,10.7,37.99,52,1,3.11,clear sky,0.0,0.0
386,386,Saiha,IN,2020-02-23 02:40:58,22.48,92.97,77.94,29,43,2.3,scattered clouds,0.0,0.0
387,387,Mudgee,AU,2020-02-23 02:40:59,-32.59,149.59,71.6,60,75,9.17,broken clouds,0.0,0.0
388,388,Ahuimanu,US,2020-02-23 02:39:48,21.44,-157.84,80.6,61,40,8.05,scattered clouds,0.0,0.0
389,389,Porto Velho,BR,2020-02-23 02:40:59,-8.76,-63.9,77.0,94,40,1.39,scattered clouds,0.0,0.0
390,390,Shiraz,IR,2020-02-23 02:38:51,29.6,52.54,41.0,48,0,1.45,clear sky,0.0,0.0
391,391,Beloha,MG,2020-02-23 02:41:00,-25.17,45.05,74.52,86,67,7.27,broken clouds,0.0,0.0
392,392,Lardos,GR,2020-02-23 02:41:00,36.09,28.02,51.8,62,20,10.29,few clouds,0.0,0.0
393,393,Saint-Prosper,CA,2020-02-23 02:41:00,46.21,-70.48,30.0,64,100,11.01,light snow,0.0,0.25
394,394,Guozhen,CN,2020-02-23 02:41:00,34.37,107.36,51.06,36,30,4.0,scattered clouds,0.0,0.0
395,395,Quatre Cocos,MU,2020-02-23 02:41:01,-20.21,57.76,75.2,100,40,2.24,shower rain,0.0,0.0
396,396,Shepsi,RU,2020-02-23 02:41:01,44.04,39.15,46.47,84,100,9.55,light rain,0.38,0.0
397,397,Tahta,EG,2020-02-23 02:41:01,26.77,31.5,43.56,72,29,2.68,scattered clouds,0.0,0.0
398,398,Yarim,YE,2020-02-23 02:41:01,14.3,44.38,52.86,43,0,4.65,clear sky,0.0,0.0
399,399,Mount Gambier,AU,2020-02-23 02:41:02,-37.83,140.77,78.8,39,0,9.17,clear sky,0.0,0.0
400,400,Mehran,IR,2020-02-23 02:41:02,33.12,46.16,48.2,61,75,4.7,broken clouds,0.0,0.0
401,401,Pontianak,ID,2020-02-23 02:41:02,-0.03,109.33,86.2,66,98,3.09,overcast clouds,0.0,0.0
402,402,Jumla,NP,2020-02-23 02:41:02,29.27,82.18,36.75,48,41,3.11,scattered clouds,0.0,0.0
403,403,Trelew,AR,2020-02-23 02:41:02,-43.25,-65.31,75.25,21,0,20.74,clear sky,0.0,0.0
404,404,Aranos,,2020-02-23 02:41:03,-24.13,19.12,67.35,91,100,5.79,moderate rain,7.31,0.0
405,405,Itamaraju,BR,2020-02-23 02:41:03,-17.04,-39.53,74.48,93,100,4.25,overcast clouds,0.0,0.0
406,406,Sayat,TM,2020-02-23 02:41:03,38.78,63.88,37.4,93,67,6.93,broken clouds,0.0,0.0
407,407,Yanam,IN,2020-02-23 02:41:03,16.73,82.22,69.8,88,0,8.05,mist,0.0,0.0
408,408,Kudahuvadhoo,MV,2020-02-23 02:41:04,2.67,72.89,83.5,78,100,19.06,overcast clouds,0.0,0.0
409,409,Parian Dakula,PH,2020-02-23 02:41:04,5.56,120.77,82.09,68,100,6.76,overcast clouds,0.0,0.0
410,410,Algiers,DZ,2020-02-23 02:39:45,36.75,3.04,39.2,100,20,2.24,few clouds,0.0,0.0
411,411,Dawei,MM,2020-02-23 02:41:04,14.08,98.2,83.39,59,0,16.98,clear sky,0.0,0.0
412,412,Nome,US,2020-02-23 02:41:05,64.5,-165.41,-5.8,76,20,6.93,few clouds,0.0,0.0
413,413,Nan,TH,2020-02-23 02:41:05,18.83,100.67,68.0,72,0,1.12,clear sky,0.0,0.0
414,414,Southbridge,US,2020-02-23 02:41:05,42.08,-72.03,34.0,47,1,10.29,clear sky,0.0,0.0
415,415,Talakan,RU,2020-02-23 02:41:05,50.32,130.37,10.8,85,51,2.75,broken clouds,0.0,0.0
416,416,Mersing,MY,2020-02-23 02:41:06,2.43,103.84,84.2,83,20,11.41,few clouds,0.0,0.0
417,417,Vredendal,ZA,2020-02-23 02:41:06,-31.67,18.5,66.76,63,11,7.49,few clouds,0.0,0.0
418,418,Vung Tau,VN,2020-02-23 02:41:06,10.35,107.08,84.74,43,0,8.39,clear sky,0.0,0.0
419,419,Vila Franca Do Campo,PT,2020-02-23 02:41:06,37.72,-25.43,57.2,76,75,5.82,broken clouds,0.0,0.0
420,420,Lytkarino,RU,2020-02-23 02:41:06,55.58,37.91,34.0,86,90,15.66,light snow,0.0,0.0
421,421,Torbay,CA,2020-02-23 02:41:07,47.67,-52.73,28.99,79,90,18.34,light shower snow,0.0,0.0
422,422,Negombo,LK,2020-02-23 02:41:07,7.21,79.84,77.0,94,100,10.29,overcast clouds,0.0,0.0
423,423,Fukue,JP,2020-02-23 02:41:07,32.69,128.84,50.0,43,20,13.87,few clouds,0.0,0.0
424,424,Zabaykalsk,RU,2020-02-23 02:41:07,49.63,117.32,11.44,90,49,8.84,scattered clouds,0.0,0.0
425,425,Yingkou,CN,2020-02-23 02:41:08,40.66,122.23,34.5,68,2,18.68,clear sky,0.0,0.0
426,426,Zhangye,CN,2020-02-23 02:41:08,38.93,100.45,48.87,12,0,3.56,clear sky,0.0,0.0
427,427,Oranjemund,,2020-02-23 02:41:08,-28.55,16.43,61.23,94,10,8.16,clear sky,0.0,0.0
428,428,Marsa Matruh,EG,2020-02-23 02:41:08,31.35,27.25,57.49,70,91,17.94,light rain,1.63,0.0
429,429,Rolla,US,2020-02-23 02:40:00,37.95,-91.77,44.6,33,20,10.29,few clouds,0.0,0.0
430,430,Hamilton,US,2020-02-23 02:41:09,39.18,-84.53,39.2,74,1,9.17,clear sky,0.0,0.0
431,431,Ostrovnoy,RU,2020-02-23 02:41:09,68.05,39.51,30.06,90,100,22.26,light snow,0.0,0.19
432,432,Bantogon,PH,2020-02-23 02:41:09,6.53,124.03,82.31,67,0,6.42,clear sky,0.0,0.0
433,433,Naryshkino,RU,2020-02-23 02:41:09,52.97,35.73,31.93,94,100,22.48,light snow,0.0,0.31
434,434,Sungaipenuh,ID,2020-02-23 02:41:10,-2.08,101.38,71.53,74,68,4.56,light rain,0.25,0.0
435,435,Griffith,US,2020-02-23 02:41:10,41.53,-87.42,42.8,64,1,10.29,clear sky,0.0,0.0
436,436,Prado,BR,2020-02-23 02:41:10,-17.34,-39.22,81.16,84,100,15.52,overcast clouds,0.0,0.0
437,437,Samarai,PG,2020-02-23 02:41:10,-10.62,150.67,85.93,77,37,4.72,light rain,1.75,0.0
438,438,Gizo,SB,2020-02-23 02:41:11,-8.1,156.84,82.62,80,31,8.46,light rain,1.5,0.0
439,439,Setermoen,NO,2020-02-23 02:41:11,68.86,18.35,33.8,80,80,16.11,light snow,0.0,0.19
440,440,Hailey,US,2020-02-23 02:41:11,43.52,-114.32,30.2,63,5,3.98,clear sky,0.0,0.0
441,441,Marsh Harbour,BS,2020-02-23 02:41:11,26.54,-77.06,67.59,71,2,21.41,light rain,0.13,0.0
442,442,Moindou,NC,2020-02-23 02:41:12,-21.69,165.68,89.6,55,40,13.87,scattered clouds,0.0,0.0
443,443,Mbanza-Ngungu,CD,2020-02-23 02:41:12,-5.25,14.87,70.47,96,100,0.43,light rain,2.5,0.0
444,444,Aktash,RU,2020-02-23 02:41:12,50.3,87.73,21.9,95,100,1.81,light snow,0.0,1.19
445,445,Aykhal,RU,2020-02-23 02:41:12,66.0,111.5,-5.8,83,75,6.71,light snow,0.0,0.0
446,446,Camopi,GF,2020-02-23 02:41:12,3.17,-52.32,74.07,98,100,1.92,light rain,0.19,0.0
447,447,Mbaiki,CF,2020-02-23 02:41:13,3.87,17.99,74.14,48,39,3.8,scattered clouds,0.0,0.0
448,448,Dalvik,IS,2020-02-23 02:41:13,65.97,-18.53,32.0,71,20,4.7,few clouds,0.0,0.0
449,449,Ambovombe,MG,2020-02-23 02:41:13,-25.17,46.08,73.94,77,97,4.9,overcast clouds,0.0,0.0
450,450,Jiaojiang,CN,2020-02-23 02:41:13,28.68,121.44,71.01,68,12,6.33,few clouds,0.0,0.0
451,451,Hirara,JP,2020-02-23 02:39:05,24.8,125.28,71.6,68,75,14.99,broken clouds,0.0,0.0
452,452,Cheremukhovo,RU,2020-02-23 02:41:14,60.35,59.99,21.2,92,0,4.07,clear sky,0.0,0.0
453,453,Miquelon,PM,2020-02-23 02:41:14,47.1,-56.38,30.61,90,100,26.42,light snow,0.0,0.13
454,454,Los Llanos De Aridane,ES,2020-02-23 02:41:14,28.66,-17.92,71.6,53,100,14.99,overcast clouds,0.0,0.0
455,455,Maragogi,BR,2020-02-23 02:37:49,-9.01,-35.22,81.82,81,98,13.76,light rain,0.44,0.0
456,456,Marathon,US,2020-02-23 02:41:14,44.9,-89.77,37.4,69,1,4.7,clear sky,0.0,0.0
457,457,Quelimane,MZ,2020-02-23 02:39:10,-17.88,36.89,73.62,90,100,4.23,overcast clouds,0.0,0.0
458,458,Nokaneng,BW,2020-02-23 02:41:15,-19.67,22.27,71.31,79,83,0.58,broken clouds,0.0,0.0
459,459,Mareeba,AU,2020-02-23 02:41:15,-17.0,145.43,82.99,94,40,3.36,scattered clouds,0.0,0.0
460,460,Grindavik,IS,2020-02-23 02:41:15,63.84,-22.43,30.2,92,90,9.17,overcast clouds,0.0,0.0
461,461,Katangli,RU,2020-02-23 02:41:15,51.71,143.23,20.75,91,100,8.14,light snow,0.0,0.56
462,462,San Patricio,MX,2020-02-23 02:41:16,19.22,-104.7,77.0,83,5,9.46,clear sky,0.0,0.0
463,463,Eydhafushi,MV,2020-02-23 02:41:16,5.1,73.07,83.34,77,100,19.62,overcast clouds,0.0,0.0
464,464,Westport,US,2020-02-23 02:41:16,41.14,-73.36,43.0,37,1,5.32,clear sky,0.0,0.0
465,465,Leo,BF,2020-02-23 02:41:16,11.1,-2.1,79.16,15,12,10.45,few clouds,0.0,0.0
466,466,Loudi,CN,2020-02-23 02:37:45,27.73,111.99,61.41,73,27,4.72,scattered clouds,0.0,0.0
467,467,Bequimao,BR,2020-02-23 02:41:17,-2.45,-44.78,75.2,94,75,11.41,light rain,0.0,0.0
468,468,Anjar,IN,2020-02-23 02:41:17,23.13,70.02,72.27,46,29,12.84,scattered clouds,0.0,0.0
469,469,Buchanan,LR,2020-02-23 02:41:17,5.88,-10.05,77.0,94,20,2.46,mist,0.0,0.0
470,470,Pimentel,PE,2020-02-23 02:41:18,-6.84,-79.93,66.2,29,40,12.75,scattered clouds,0.0,0.0
471,471,Guzelyurt,TR,2020-02-23 02:41:18,38.28,34.37,37.4,93,100,4.7,overcast clouds,0.0,0.0
472,472,Guerrero Negro,MX,2020-02-23 02:41:18,27.98,-114.06,59.5,75,82,18.92,broken clouds,0.0,0.0
473,473,Morondava,MG,2020-02-23 02:41:19,-20.28,44.28,72.72,95,47,3.62,scattered clouds,0.0,0.0
